availableSeats,budget,fillRate,id,movieTitle,occupiedSeats,releaseDate,revenue,scrapedAt,showtimeId,startTime,theaterName,totalSeats,breakeven_target,financial_gap,days_since_release,start_datetime,hours_until_showtime,is_flop_risk
105,20000000,5.405405405405405,597,STOP! THAT! TRAIN!,6,2026-06-12,0,2026-06-14 20:08:20.910150,144138955,11:00pm,AMC Lincoln Square 13,111,50000000.0,50000000.0,2.0,2026-06-14 23:00:00,2.8608582916666667,0
100,20000000,12.280701754385964,598,The Furious,14,2026-06-10,1400000,2026-06-14 20:08:28.348294,144139031,10:15pm,AMC Lincoln Square 13,114,50000000.0,48600000.0,4.0,2026-06-14 22:15:00,2.1087921405555554,0
259,115000000,12.203389830508476,599,Disclosure Day,36,2026-06-10,92900000,2026-06-14 20:08:44.268717,143424614,10:00pm,AMC Empire 25,295,287500000.0,194600000.0,4.0,2026-06-14 22:00:00,1.8543698008333334,1
195,115000000,5.339805825242718,600,Disclosure Day,11,2026-06-10,92900000,2026-06-14 20:08:51.862844,143424702,11:00pm,AMC Empire 25,206,287500000.0,194600000.0,4.0,2026-06-14 23:00:00,2.8522603211111113,0
157,115000000,21.890547263681594,601,Disclosure Day,44,2026-06-10,92900000,2026-06-14 20:08:59.593975,144242199,8:05pm,AMC Empire 25,201,287500000.0,194600000.0,4.0,2026-06-14 20:05:00,0.0,1
79,115000000,17.708333333333336,602,Disclosure Day,17,2026-06-10,92900000,2026-06-14 20:09:09.245250,143424888,8:45pm,AMC Empire 25,96,287500000.0,194600000.0,4.0,2026-06-14 20:45:00,0.5974318750000001,1
87,115000000,9.375,603,Disclosure Day,9,2026-06-10,92900000,2026-06-14 20:09:19.354804,144241930,9:15pm,AMC Empire 25,96,287500000.0,194600000.0,4.0,2026-06-14 21:15:00,1.0946236655555555,1
20,30000000,65.51724137931035,604,Scary Movie,38,2026-06-03,173200000,2026-06-14 20:09:43.910357,144241951,8:00pm,AMC Empire 25,58,75000000.0,-98200000.0,11.0,2026-06-14 20:00:00,0.0,0
277,30000000,8.27814569536424,605,Scary Movie,25,2026-06-03,173200000,2026-06-14 20:09:49.554840,144242113,9:00pm,AMC Empire 25,302,75000000.0,-98200000.0,11.0,2026-06-14 21:00:00,0.8362347666666667,1
237,30000000,1.6597510373443984,606,Scary Movie,4,2026-06-03,173200000,2026-06-14 20:09:59.023141,144242026,10:00pm,AMC Empire 25,241,75000000.0,-98200000.0,11.0,2026-06-14 22:00:00,1.8336046830555557,1
84,30000000,2.3255813953488373,607,Scary Movie,2,2026-06-03,173200000,2026-06-14 20:10:04.234324,144241984,11:00pm,AMC Empire 25,86,75000000.0,-98200000.0,11.0,2026-06-14 23:00:00,2.8321571322222225,0
61,200000000,41.34615384615385,608,Masters of the Universe,43,2026-06-03,86100000,2026-06-14 20:10:11.668894,143011214,7:45pm,AMC Empire 25,104,500000000.0,413900000.0,11.0,2026-06-14 19:45:00,0.0,0
34,200000000,15.0,609,Masters of the Universe,6,2026-06-03,86100000,2026-06-14 20:10:18.907865,144241910,9:30pm,AMC Empire 25,40,500000000.0,413900000.0,11.0,2026-06-14 21:30:00,1.328081148611111,1
152,750000,11.627906976744185,610,Obsession,20,2026-05-13,286494000,2026-06-14 20:10:25.280492,144068387,10:30pm,AMC Empire 25,172,1875000.0,-284619000.0,32.0,2026-06-14 22:30:00,2.3263109744444446,0
44,750000,60.71428571428571,611,Obsession,68,2026-05-13,286494000,2026-06-14 20:10:34.763671,144345181,8:00pm,AMC Empire 25,112,1875000.0,-284619000.0,32.0,2026-06-14 20:00:00,0.0,0
177,750000,12.807881773399016,612,Obsession,26,2026-05-13,286494000,2026-06-14 20:10:43.199925,144242104,9:00pm,AMC Empire 25,203,1875000.0,-284619000.0,32.0,2026-06-14 21:00:00,0.8213333541666668,1
69,750000,2.8169014084507045,613,Obsession,2,2026-05-13,286494000,2026-06-14 20:10:49.441479,144242406,9:30pm,AMC Empire 25,71,1875000.0,-284619000.0,32.0,2026-06-14 21:30:00,1.3195995891666668,1
111,750000,0.8928571428571428,614,Obsession,1,2026-05-13,286494000,2026-06-14 20:10:57.537643,144345182,11:00pm,AMC Empire 25,112,1875000.0,-284619000.0,32.0,2026-06-14 23:00:00,2.8173506547222225,1
235,10000000,4.081632653061225,615,Backrooms,10,2026-05-27,262334251,2026-06-14 20:11:06.885204,144242131,10:15pm,AMC Empire 25,245,25000000.0,-237334251.0,18.0,2026-06-14 22:15:00,2.06475411,1
29,20000000,71.56862745098039,616,STOP! THAT! TRAIN!,73,2026-06-12,0,2026-06-14 20:11:13.287415,143157871,8:00pm,AMC Empire 25,102,50000000.0,50000000.0,2.0,2026-06-14 20:00:00,0.0,0
99,20000000,2.941176470588235,617,STOP! THAT! TRAIN!,3,2026-06-12,0,2026-06-14 20:11:20.857008,144068394,10:30pm,AMC Empire 25,102,50000000.0,50000000.0,2.0,2026-06-14 22:30:00,2.3108730533333333,0
27,20000000,60.86956521739131,618,The Furious,42,2026-06-10,1400000,2026-06-14 20:11:26.713845,144284143,9:00pm,AMC Empire 25,69,50000000.0,48600000.0,4.0,2026-06-14 21:00:00,0.8092461541666666,0
92,20000000,15.59633027522936,619,The Furious,17,2026-06-10,1400000,2026-06-14 20:11:36.039039,144034550,10:00pm,AMC Empire 25,109,50000000.0,48600000.0,4.0,2026-06-14 22:00:00,1.8066558225,1
84,165000000,2.3255813953488373,620,Star Wars: The Mandalorian and Grogu,2,2026-05-20,315100000,2026-06-14 20:11:45.595746,144242142,10:30pm,AMC Empire 25,86,412500000.0,97400000.0,25.0,2026-06-14 22:30:00,2.3040011816666666,1
62,250000000,7.462686567164178,621,Michael,5,2026-04-22,911900000,2026-06-14 20:11:53.051905,144242190,10:15pm,AMC Empire 25,67,625000000.0,-286900000.0,53.0,2026-06-14 22:15:00,2.051930026388889,1
76,0,11.627906976744185,622,The Amazing Digital Circus: The Last Act,10,2026-06-03,37620876,2026-06-14 20:11:59.638322,144242282,9:00pm,AMC Empire 25,86,0.0,-37620876.0,11.0,2026-06-14 21:00:00,0.8001004661111112,1
56,3500000,21.12676056338028,623,Call Me By Your Name,15,2017-10-01,43143046,2026-06-14 20:12:07.911622,144242056,9:30pm,AMC Empire 25,71,8750000.0,-34393046.0,3178.0,2026-06-14 21:30:00,1.2978023272222223,1
53,3500000,8.620689655172415,624,Call Me By Your Name,5,2017-10-01,43143046,2026-06-14 20:12:13.600979,144241953,10:45pm,AMC Empire 25,58,8750000.0,-34393046.0,3178.0,2026-06-14 22:45:00,2.5462219502777774,1
98,0,5.769230769230769,625,Main Vaapas Aaunga,6,2026-06-10,0,2026-06-14 20:12:19.899548,144242009,11:00pm,AMC Empire 25,104,0.0,0.0,4.0,2026-06-14 23:00:00,2.794472347777778,0
28,20000000,48.148148148148145,626,I Love Boosters,26,2026-05-21,7332794,2026-06-14 20:12:27.389599,144242350,9:40pm,AMC Empire 25,54,50000000.0,42667206.0,24.0,2026-06-14 21:40:00,1.4590584447222221,0
76,0,13.636363636363635,627,Tayo sa Wakas (Us in the End),12,2026-05-27,0,2026-06-14 20:12:34.767865,144242048,8:45pm,AMC Empire 25,88,0.0,0.0,18.0,2026-06-14 20:45:00,0.5403422597222222,1
305,115000000,4.088050314465408,628,Disclosure Day,13,2026-06-10,92900000,2026-06-14 21:00:11.223940,143216385,11:00pm,AMC Garden State 16,318,287500000.0,194600000.0,4.0,2026-06-14 23:00:00,1.996882238888889,1
190,0,8.212560386473431,629,Disclosure Day,17,,0,2026-06-14 21:01:50.539411,143216433,10:00pm,AMC Garden State 16,207,0.0,0.0,,2026-06-14 22:00:00,0.9692946080555555,1
